Id_recorrido,nombre_estacion_origen,hora_origen
17410188BAEcobici,132 - CORRIENTES,19
17525350BAEcobici,281 - Villa Urquiza,14
17477946BAEcobici,390 - De Los Ombues,9
17477841BAEcobici,092 - Salcedo,9
17526643BAEcobici,171 - Pasteur,16
17638386BAEcobici,058 - Ministro Carranza,13
17585641BAEcobici,193 - ARENALES Y AGUERO,16
17612145BAEcobici,117 - HUMBERTO 1°,16
17534039BAEcobici,103 - MALBA,9
17431125BAEcobici,015 - AMENABAR,17
17589762BAEcobici,087 - Guayaquil,20
17521963BAEcobici,193 - ARENALES Y AGUERO,8
17659257BAEcobici,268 - Plaza Aristóbulo Del Valle,21
17497883BAEcobici,350 - Plaza Irlanda,8
17532929BAEcobici,233 - MONROE,7
17684296BAEcobici,256 - PLAZA NORUEGA,21
17486485BAEcobici,206 - Galicia,0
17541330BAEcobici,155 - Parque José Evaristo Uriburu,19
17643861BAEcobici,005 - Plaza Italia,19
17499414BAEcobici,014 - Pacifico,11
17618773BAEcobici,156 - Plaza Alemania,11
17492735BAEcobici,375 - Ciudad Universitaria I,12
17640768BAEcobici,003 - ADUANA,16
17568204BAEcobici,229 - RIGLOS,8
17691010BAEcobici,331 - CALIFORNIA,14
17504777BAEcobici,191 - Rivadavia y 9 de Julio,19
17601724BAEcobici,030 - Peña,18
17662083BAEcobici,026 - JUANA MANSO I,7
17620554BAEcobici,335 - General Urquiza,15
17501396BAEcobici,039 - Plaza Don Bosco,15
17599376BAEcobici,003 - ADUANA,16
17660732BAEcobici,167 - Hipólito Yrigoyen,1
17476539BAEcobici,156 - Plaza Alemania,7
17412140BAEcobici,082 - HOSPITAL ITALIANO,22
17516744BAEcobici,254 - Plaza Rafael Hernandez,18
17568707BAEcobici,009 - Parque Las Heras,9
17542718BAEcobici,227 -Club Ciudad de Buenos Aires,21
17517191BAEcobici,251 - Solar de la Abadía,19
17545012BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,5
17426824BAEcobici,128 - PARQUE DEL BAJO,11
17564132BAEcobici,059 - Coronel Diaz,15
17621565BAEcobici,390 - De Los Ombues,18
17628111BAEcobici,255 - BARRANCAS DE BELGRANO,2
17637269BAEcobici,061 - Ministerio de Economia,12
17421513BAEcobici,021 - Parque Patricios,18
17396744BAEcobici,116 - HOSPITAL ALEMÁN,17
17482332BAEcobici,159 - Fitz Roy & Gorriti,17
17502507BAEcobici,026 - JUANA MANSO I,17
17484879BAEcobici,129 - Velasco,20
17589805BAEcobici,175 - PLAZA MACKENNA,20
17415259BAEcobici,219 - Parque Chacabuco II,14
17567501BAEcobici,147 - Constitución,7
17480049BAEcobici,061 - Ministerio de Economia,13
17524238BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,12
17643483BAEcobici,045 - Uruguay,19
17467322BAEcobici,128 - PARQUE DEL BAJO,14
17572746BAEcobici,008 - Congreso,16
17475215BAEcobici,076 - Ayacucho,1
17682706BAEcobici,374 - Puan,19
17654974BAEcobici,111 - MACACHA GUEMES,17
17519758BAEcobici,014 - Pacifico,23
17570888BAEcobici,120 - HOSPITAL RAMOS MEJIA,13
17590035BAEcobici,379 - PARQUE SARMIENTO II,20
17634799BAEcobici,041 - PARQUE PATRICIOS II,8
17437558BAEcobici,146 - Hospital Francés,8
17446704BAEcobici,378 - AGRONOMIA,20
17465026BAEcobici,158 - VILLARROEL,10
17596271BAEcobici,346 - Plaza Zapiola,12
17602388BAEcobici,008 - Congreso,19
17635274BAEcobici,009 - Parque Las Heras,8
17429150BAEcobici,161 - Humahuaca,15
17518787BAEcobici,200 - AUSTRIA Y FRENCH,21
17571449BAEcobici,093 - CARLOS CALVO,14
17573267BAEcobici,038 - Plaza Libertad,17
17529912BAEcobici,399 - GARCIA DEL RIO,20
17452516BAEcobici,083 - Paraná,10
17483869BAEcobici,032 - Catedral,19
17439930BAEcobici,287 - Belaustegui,11
17574378BAEcobici,136 - Acevedo,18
17692542BAEcobici,158 - VILLARROEL,16
17500586BAEcobici,251 - Solar de la Abadía,13
17648975BAEcobici,127 - PLAZA LEONARDO N. ALEM,8
17420354BAEcobici,364 - CERRETTI Y MANUELA PEDRAZA,16
17401868BAEcobici,151 - AIME PAINÉ,4
17614680BAEcobici,161 - Humahuaca,18
17439234BAEcobici,379 - PARQUE SARMIENTO II,10
17644539BAEcobici,149 - LIMA,20
17680839BAEcobici,272 - Plaza Bruno Giordano,17
17637231BAEcobici,035 - INGENIERO BUTTY,12
17478117BAEcobici,335 - General Urquiza,10
17652147BAEcobici,018 - Independencia,13
17521387BAEcobici,218 - Campana,7
17378494BAEcobici,160 - Godoy Cruz y Libertador,8
17385959BAEcobici,069 - Ecuador,19
17613790BAEcobici,237 - Madero Office,18
17442481BAEcobici,204 - Biarritz,15
17429921BAEcobici,027 - Montevideo,16
17473662BAEcobici,145 - RAVIGNANI,21
17676613BAEcobici,147 - Constitución,11
17578530BAEcobici,069 - Ecuador,1
17449069BAEcobici,200 - AUSTRIA Y FRENCH,0
17624574BAEcobici,187 - Jose Maria Moreno,13
17393435BAEcobici,229 - RIGLOS,12
17576376BAEcobici,360 - Plaza Ramon Falcon,20
17610337BAEcobici,037- Claudia Pía Braudracco,13
17453447BAEcobici,325 - MEDRANO,12
17458127BAEcobici,046 - Chile,18
17417088BAEcobici,031 - Padilla,21
17540605BAEcobici,136 - Acevedo,18
17407216BAEcobici,026 - JUANA MANSO I,15
17478953BAEcobici,222 - SIMON BOLIVAR,11
17602908BAEcobici,133 - BEIRO Y SEGUROLA,20
17534682BAEcobici,009 - Parque Las Heras,10
17593090BAEcobici,122 - COSTA RICA,7
17571529BAEcobici,038 - Plaza Libertad,14
17434939BAEcobici,258 - Plaza J.J. Paso,22
17588870BAEcobici,029 - Parque Centenario,19
17573032BAEcobici,014 - Pacifico,16
17612970BAEcobici,118 - MEXICO,17
17381945BAEcobici,031 - Padilla,14
17646975BAEcobici,091 - Pasco,2
17548868BAEcobici,396 - PLAZA ALBERTI,12
17498731BAEcobici,256 - PLAZA NORUEGA,10
17627175BAEcobici,116 - HOSPITAL ALEMÁN,21
17540974BAEcobici,005 - Plaza Italia,19
17648333BAEcobici,200 - AUSTRIA Y FRENCH,8
17663900BAEcobici,261 - QUINTEROS LIDORO,10
17596489BAEcobici,249 - Balbín,13
17591922BAEcobici,285 - ESPINOSA,1
17654348BAEcobici,186 - MANZANA 66,16
17599683BAEcobici,158 - VILLARROEL,17
17393369BAEcobici,242 - Plazoleta Rafael del Riego,11
17536334BAEcobici,030 - Peña,13
17570870BAEcobici,036 - MAIPÚ,13
17494569BAEcobici,346 - Plaza Zapiola,20
17400337BAEcobici,200 - AUSTRIA Y FRENCH,22
17520247BAEcobici,082 - HOSPITAL ITALIANO,1
17492920BAEcobici,333 - PARQUE DE LA ESTACIÓN,13
17693165BAEcobici,200 - AUSTRIA Y FRENCH,16
17685242BAEcobici,219 - Parque Chacabuco II,23
17682922BAEcobici,267 - Plaza 25 De Agosto,19
17512781BAEcobici,171 - Pasteur,13
17478099BAEcobici,083 - Paraná,10
17389308BAEcobici,292 - PLAZA BOLIVIA,1
17559743BAEcobici,390 - De Los Ombues,17
17534958BAEcobici,164 - FACULTAD DE INGENIERIA,11
17668111BAEcobici,376 - PASEO DE LA COSTANERA,16
17465730BAEcobici,247 - PLAZA LUCIO DEMARE,11
17544854BAEcobici,138 - Hospital Britanico,4
17488030BAEcobici,335 - General Urquiza,10
17531727BAEcobici,041 - PARQUE PATRICIOS II,1
17454018BAEcobici,187 - Jose Maria Moreno,13
17454639BAEcobici,188 - Aranguren,14
17588035BAEcobici,014 - Pacifico,18
17664663BAEcobici,350 - Plaza Irlanda,11
17502273BAEcobici,051 - TUCUMAN,16
17504850BAEcobici,025 - Plaza Guemes,19
17632239BAEcobici,073 - Ruy Díaz de Guzmán,20
17453254BAEcobici,005 - Plaza Italia,12
17582589BAEcobici,345 - Plaza Mafalda,11
17498413BAEcobici,112 - 9 de Julio,9
17604479BAEcobici,249 - Balbín,23
17521572BAEcobici,127 - PLAZA LEONARDO N. ALEM,7
17378090BAEcobici,131- HOSPITAL DE CLÍNICAS,8
17525558BAEcobici,022 - Arenales,15
17399201BAEcobici,075 - Plaza Primero de Mayo,20
17617485BAEcobici,145 - RAVIGNANI,1
17399714BAEcobici,192 - HOSPITAL SIRIO,21
17617053BAEcobici,147 - Constitución,23
17382970BAEcobici,075 - Plaza Primero de Mayo,15
17464079BAEcobici,026 - JUANA MANSO I,8
17574678BAEcobici,161 - Humahuaca,18
17696196BAEcobici,086 - SAAVEDRA,19
17461762BAEcobici,161 - Humahuaca,0
17544856BAEcobici,138 - Hospital Britanico,4
17546118BAEcobici,152 - JULIETA LANTERI,8
17466775BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,13
17447245BAEcobici,281 - Villa Urquiza,20
17384141BAEcobici,175 - PLAZA MACKENNA,17
17479626BAEcobici,218 - Campana,13
17650365BAEcobici,344 - UNIVERSIDAD DI TELLA,10
17695919BAEcobici,153 - JUAN MANUEL DE BLANES,19
17445794BAEcobici,146 - Hospital Francés,19
17441316BAEcobici,024 - ALSINA,13
17674949BAEcobici,153 - JUAN MANUEL DE BLANES,8
17529216BAEcobici,222 - SIMON BOLIVAR,19
17410635BAEcobici,152 - JULIETA LANTERI,19
17544363BAEcobici,073 - Ruy Díaz de Guzmán,1
17594310BAEcobici,186 - MANZANA 66,9
17630450BAEcobici,156 - Plaza Alemania,15
17649452BAEcobici,014 - Pacifico,9
17578591BAEcobici,113 - Guatemala,1
17588526BAEcobici,150 - RODRIGO BUENO,18
17532515BAEcobici,085 - AGUERO,6
17507238BAEcobici,076 - Ayacucho,22
17646080BAEcobici,128 - PARQUE DEL BAJO,22
17490022BAEcobici,122 - COSTA RICA,19
17674487BAEcobici,178 - José Marmol,8
17538945BAEcobici,255 - BARRANCAS DE BELGRANO,17
17377942BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,7
17606273BAEcobici,367 - Eva Perón,7
17485647BAEcobici,041 - PARQUE PATRICIOS II,22
17382944BAEcobici,378 - AGRONOMIA,15
17525684BAEcobici,197 - PLAZA CIUDAD DE UDINE,15
17688456BAEcobici,322 - MARTÍ Y DIRECTORIO,9
17439908BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,11
17626729BAEcobici,390 - De Los Ombues,19
17522045BAEcobici,076 - Ayacucho,8
17473000BAEcobici,218 - Campana,20
17375940BAEcobici,190 - JUNCAL,0
17507278BAEcobici,150 - RODRIGO BUENO,23
17653829BAEcobici,352 - San Jose de Flores,16
17683884BAEcobici,384 - PLAZA BENITO NAZAR,20
17445855BAEcobici,161 - Humahuaca,19
17578016BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,23
17589942BAEcobici,279 - PLAZA MONTE CASTRO,20
17486004BAEcobici,094 - GÚZMAN,23
17401439BAEcobici,033 - Facultad de Medicina,1
17680308BAEcobici,029 - Parque Centenario,16
17505334BAEcobici,111 - MACACHA GUEMES,19
17555957BAEcobici,256 - PLAZA NORUEGA,23
17595745BAEcobici,394 - Av. La Plata,12
17669072BAEcobici,030 - Peña,17
17561903BAEcobici,383 - BOEDO Y VENEZUELA,2
17601378BAEcobici,054 - Acuña de Figueroa,18
17401387BAEcobici,113 - Guatemala,1
17382556BAEcobici,023 - Suipacha,15
17576387BAEcobici,276 - PRIMERA JUNTA,20
17690230BAEcobici,399 - GARCIA DEL RIO,13
17555398BAEcobici,159 - Fitz Roy & Gorriti,22
17420877BAEcobici,124 - UGARTECHE,17
17667224BAEcobici,205 - SAN MARTIN,15
17520667BAEcobici,303 - Huaura,5
17457703BAEcobici,018 - Independencia,18
17690642BAEcobici,003 - ADUANA,13
17548181BAEcobici,033 - Facultad de Medicina,11
17614260BAEcobici,255 - BARRANCAS DE BELGRANO,18
17379060BAEcobici,171 - Pasteur,9
17552319BAEcobici,175 - PLAZA MACKENNA,17
17653597BAEcobici,007 - OBELISCO,15
17655802BAEcobici,005 - Plaza Italia,17
17444171BAEcobici,145 - RAVIGNANI,17
17466040BAEcobici,251 - Solar de la Abadía,12
17410821BAEcobici,103 - MALBA,19
17385457BAEcobici,307 - CERRETTI,18
17544707BAEcobici,203 - Beiro,2
17392723BAEcobici,130 - RETIRO II,10
17637457BAEcobici,051 - TUCUMAN,12
17578648BAEcobici,009 - Parque Las Heras,1
17533024BAEcobici,069 - Ecuador,7
17675843BAEcobici,105 - PARQUE SAAVEDRA,10
17408126BAEcobici,391 - Plaza República de Ecuador,16
17555331BAEcobici,300 - Jose Artigas,21
17395446BAEcobici,054 - Acuña de Figueroa,15
17696398BAEcobici,390 - De Los Ombues,20
17590066BAEcobici,208 - NICASIO OROÑO,20
17586088BAEcobici,328 - SARMIENTO II,16
17611629BAEcobici,137 - AZOPARDO Y CHILE,15
17692864BAEcobici,054 - Acuña de Figueroa,16
17433202BAEcobici,144 - PUEYRREDÓN,19
17463472BAEcobici,187 - Jose Maria Moreno,7
17665546BAEcobici,026 - JUANA MANSO I,12
17410318BAEcobici,313 - De Los Incas,19
17657154BAEcobici,166 - Cementerio de Recoleta,18
17525560BAEcobici,383 - BOEDO Y VENEZUELA,15
17418721BAEcobici,221 - CULPINA,9
17545956BAEcobici,399 - GARCIA DEL RIO,7
17466831BAEcobici,334 - CENTRO DE EXPOSICIONES,13
17632720BAEcobici,379 - PARQUE SARMIENTO II,23
17645831BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,22
17692150BAEcobici,024 - ALSINA,15
17487811BAEcobici,174 - MINISTERIO DE EDUCACION,9
17655098BAEcobici,259 - PLAZA CASTELLI,17
17610596BAEcobici,394 - Av. La Plata,14
17658469BAEcobici,257 - Plaza Francisco Ramirez,20
17642790BAEcobici,205 - SAN MARTIN,18
17521603BAEcobici,147 - Constitución,7
17445062BAEcobici,334 - CENTRO DE EXPOSICIONES,18
17643333BAEcobici,156 - Plaza Alemania,18
17691661BAEcobici,174 - MINISTERIO DE EDUCACION,15
17454921BAEcobici,057 - BELGRANO,15
17574664BAEcobici,151 - AIME PAINÉ,18
17518781BAEcobici,352 - San Jose de Flores,21
17587380BAEcobici,013 - ONCE,17
17396146BAEcobici,164 - FACULTAD DE INGENIERIA,16
17634185BAEcobici,394 - Av. La Plata,7
17578403BAEcobici,054 - Acuña de Figueroa,0
17667156BAEcobici,394 - Av. La Plata,15
17408545BAEcobici,268 - Plaza Aristóbulo Del Valle,17
17377710BAEcobici,086 - SAAVEDRA,7
17543531BAEcobici,315 - BEIRO Y SAN MARTÍN,23
17502825BAEcobici,083 - Paraná,17
17462826BAEcobici,264 - Plaza Marcos Sastre,6
17555647BAEcobici,069 - Ecuador,22
17449863BAEcobici,331 - CALIFORNIA,6
17680243BAEcobici,200 - AUSTRIA Y FRENCH,16
17452244BAEcobici,038 - Plaza Libertad,10
17420627BAEcobici,118 - MEXICO,16
17670848BAEcobici,331 - CALIFORNIA,19
17511990BAEcobici,191 - Rivadavia y 9 de Julio,11
17575006BAEcobici,350 - Plaza Irlanda,18
17451402BAEcobici,186 - MANZANA 66,8
17595425BAEcobici,066 - Billinghurst,11
17391014BAEcobici,028 - Plaza de la Bandera,8
17515422BAEcobici,018 - Independencia,17
17651169BAEcobici,082 - HOSPITAL ITALIANO,12
17525230BAEcobici,179 - CASA SAN,14
17382320BAEcobici,276 - PRIMERA JUNTA,14
17609404BAEcobici,373 - Jorgelina De Simone,12
17609276BAEcobici,345 - Plaza Mafalda,12
17686976BAEcobici,290 - Club Excursionistas,7
17505784BAEcobici,054 - Acuña de Figueroa,20
17633971BAEcobici,150 - RODRIGO BUENO,6
17469117BAEcobici,346 - Plaza Zapiola,16
17499040BAEcobici,064 - RIOBAMBA,10
17391675BAEcobici,035 - INGENIERO BUTTY,8
17692295BAEcobici,259 - PLAZA CASTELLI,15
17694030BAEcobici,128 - PARQUE DEL BAJO,17
17656925BAEcobici,086 - SAAVEDRA,18
17642615BAEcobici,183 - VIRREY CEVALLOS,18
17561618BAEcobici,007 - OBELISCO,0
17420082BAEcobici,145 - RAVIGNANI,15
17415242BAEcobici,150 - RODRIGO BUENO,14
17519599BAEcobici,350 - Plaza Irlanda,23
17387330BAEcobici,352 - San Jose de Flores,20
17543348BAEcobici,074 - INSTITUTO LELOIR,22
17609262BAEcobici,310 - FREIRE II,12
17488834BAEcobici,146 - Hospital Francés,14
17669375BAEcobici,344 - UNIVERSIDAD DI TELLA,17
17658057BAEcobici,086 - SAAVEDRA,19
17503652BAEcobici,144 - PUEYRREDÓN,18
17673816BAEcobici,010 - Madero UCA,7
17473901BAEcobici,174 - MINISTERIO DE EDUCACION,22
17529194BAEcobici,005 - Plaza Italia,19
17547080BAEcobici,248 - Husares,9
17670447BAEcobici,073 - Ruy Díaz de Guzmán,18
17574404BAEcobici,164 - FACULTAD DE INGENIERIA,18
17421094BAEcobici,243 - PLAZOLETA CELEDONIO FLORES,18
17655085BAEcobici,243 - PLAZOLETA CELEDONIO FLORES,17
17436802BAEcobici,229 - RIGLOS,6
17498570BAEcobici,181 - BILLINGHURST Y MANSILLA,9
17506532BAEcobici,142 - ARMENIA,21
17652325BAEcobici,002 - Retiro I,13
17476775BAEcobici,240 - ECHEVERRIA,8
17497015BAEcobici,006 - Parque Lezama,7
17679455BAEcobici,029 - Parque Centenario,15
17478670BAEcobici,009 - Parque Las Heras,11
17593618BAEcobici,003 - ADUANA,8
17451866BAEcobici,130 - RETIRO II,9
17574984BAEcobici,335 - General Urquiza,18
17393104BAEcobici,223 - GAINZA,11
17576180BAEcobici,243 - PLAZOLETA CELEDONIO FLORES,19
17402336BAEcobici,267 - Plaza 25 De Agosto,6
17474403BAEcobici,117 - HUMBERTO 1°,23
17377792BAEcobici,005 - Plaza Italia,7
17672217BAEcobici,352 - San Jose de Flores,22
17659332BAEcobici,344 - UNIVERSIDAD DI TELLA,21
17506346BAEcobici,159 - Fitz Roy & Gorriti,21
17614003BAEcobici,136 - Acevedo,18
17520636BAEcobici,352 - San Jose de Flores,5
17456428BAEcobici,182 - RAVIGNANI Y GUATEMALA,17
17427098BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,11
17486624BAEcobici,278 - Donato Alvarez,1
17425931BAEcobici,061 - Ministerio de Economia,9
17403379BAEcobici,082 - HOSPITAL ITALIANO,8
17539266BAEcobici,382 - MERCADO DE HACIENDA MATADEROS,17
17520621BAEcobici,161 - Humahuaca,5
17405751BAEcobici,215 - HOSPITAL ALVAREZ,12
17538146BAEcobici,082 - HOSPITAL ITALIANO,16
17431844BAEcobici,375 - Ciudad Universitaria I,18
17504606BAEcobici,021 - Parque Patricios,19
17537622BAEcobici,285 - ESPINOSA,15
17407404BAEcobici,182 - RAVIGNANI Y GUATEMALA,15
17675355BAEcobici,058 - Ministro Carranza,9
17450594BAEcobici,120 - HOSPITAL RAMOS MEJIA,7
17408753BAEcobici,345 - Plaza Mafalda,17
17537503BAEcobici,001 - FACULTAD DE DERECHO,15
17530138BAEcobici,365 - Venancio Flores,20
17678113BAEcobici,147 - Constitución,13
17600916BAEcobici,049 - 33 Orientales,18
17554503BAEcobici,091 - Pasco,20
17691769BAEcobici,065 - Julián Álvarez,15
17537095BAEcobici,237 - Madero Office,14
17664385BAEcobici,161 - Humahuaca,10
17420387BAEcobici,335 - General Urquiza,16
17505025BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,19
17618264BAEcobici,223 - GAINZA,8
17406710BAEcobici,018 - Independencia,14
17603559BAEcobici,066 - Billinghurst,21
17569771BAEcobici,262 - Holmberg,12
17690912BAEcobici,174 - MINISTERIO DE EDUCACION,13
17586478BAEcobici,310 - FREIRE II,17
17461837BAEcobici,093 - CARLOS CALVO,1
17540027BAEcobici,147 - Constitución,18
17530093BAEcobici,009 - Parque Las Heras,20
17551782BAEcobici,111 - MACACHA GUEMES,17
17411267BAEcobici,191 - Rivadavia y 9 de Julio,20
17488703BAEcobici,111 - MACACHA GUEMES,13
17635454BAEcobici,218 - Campana,8
17570898BAEcobici,065 - Julián Álvarez,13
17465705BAEcobici,070 - ARAOZ,11
17456718BAEcobici,307 - CERRETTI,17
17620616BAEcobici,008 - Congreso,16
17667687BAEcobici,365 - Venancio Flores,15
17379532BAEcobici,129 - Velasco,9
17681230BAEcobici,335 - General Urquiza,17
17662589BAEcobici,292 - PLAZA BOLIVIA,8
17640545BAEcobici,269 - Plaza De La Misericordia,16
17412449BAEcobici,116 - HOSPITAL ALEMÁN,23
17567312BAEcobici,092 - Salcedo,7
17592134BAEcobici,197 - PLAZA CIUDAD DE UDINE,5
17677371BAEcobici,029 - Parque Centenario,12
17697264BAEcobici,381 - Matienzo Y Arce,21
17653248BAEcobici,132 - CORRIENTES,15
17453997BAEcobici,146 - Hospital Francés,13
17377736BAEcobici,151 - AIME PAINÉ,7
17541036BAEcobici,023 - Suipacha,19
17543640BAEcobici,104 - Federico Lacroze,23
17631840BAEcobici,079 - AZUCENA VILLAFLOR,19
17416713BAEcobici,105 - PARQUE SAAVEDRA,20
17622787BAEcobici,001 - FACULTAD DE DERECHO,23
17641285BAEcobici,054 - Acuña de Figueroa,17
17443483BAEcobici,026 - JUANA MANSO I,17
17456968BAEcobici,026 - JUANA MANSO I,17
17564875BAEcobici,051 - TUCUMAN,17
17613591BAEcobici,166 - Cementerio de Recoleta,17
17617329BAEcobici,121 - YATAY,0
17472417BAEcobici,117 - HUMBERTO 1°,19
17638150BAEcobici,150 - RODRIGO BUENO,13
17428650BAEcobici,227 -Club Ciudad de Buenos Aires,14
17685113BAEcobici,025 - Plaza Guemes,23
17552374BAEcobici,274 - Gavilán,17
17540348BAEcobici,009 - Parque Las Heras,18
17443472BAEcobici,076 - Ayacucho,16
17443760BAEcobici,137 - AZOPARDO Y CHILE,17
17393960BAEcobici,003 - ADUANA,13
17679910BAEcobici,188 - Aranguren,16
17479749BAEcobici,264 - Plaza Marcos Sastre,13
17570169BAEcobici,063 - Reconquista,12
17457297BAEcobici,393 - Barrio 31,18
17507254BAEcobici,273 - Plazoleta Colombia,22
17486727BAEcobici,071 - CERRITO,1
17384694BAEcobici,005 - Plaza Italia,17
17539904BAEcobici,146 - Hospital Francés,18
17600574BAEcobici,125 - F.J.Santamaria de Oro,17
17555203BAEcobici,021 - Parque Patricios,21
17575491BAEcobici,345 - Plaza Mafalda,19
17458705BAEcobici,200 - AUSTRIA Y FRENCH,19
17658402BAEcobici,183 - VIRREY CEVALLOS,20
17578062BAEcobici,070 - ARAOZ,23
17507094BAEcobici,066 - Billinghurst,22
17434484BAEcobici,084 - TEATRO PICADERO,21
17388117BAEcobici,070 - ARAOZ,21
17550505BAEcobici,205 - SAN MARTIN,15
17522605BAEcobici,128 - PARQUE DEL BAJO,9
17449113BAEcobici,352 - San Jose de Flores,1
17530521BAEcobici,017 - Plaza Almagro,21
17504486BAEcobici,156 - Plaza Alemania,18
17585652BAEcobici,046 - Chile,16
17396930BAEcobici,113 - Guatemala,17
17455759BAEcobici,014 - Pacifico,16
17406793BAEcobici,083 - Paraná,14
17516216BAEcobici,059 - Coronel Diaz,18
17408546BAEcobici,200 - AUSTRIA Y FRENCH,17
17379252BAEcobici,340 - PLAZA NUEVA POMPEYA,9
17488651BAEcobici,080 - VALLE,13
17510184BAEcobici,163 - ONCE II,8
17612250BAEcobici,063 - Reconquista,16
17526461BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,16
17504656BAEcobici,128 - PARQUE DEL BAJO,19
17539704BAEcobici,069 - Ecuador,18
17554325BAEcobici,288 - SECRETARÍA DE DEPORTES,20
17628672BAEcobici,118 - MEXICO,9
17630534BAEcobici,160 - Godoy Cruz y Libertador,15
17402388BAEcobici,366 - VILLA OLÍMPICA,6
17621692BAEcobici,002 - Retiro I,18
17687011BAEcobici,029 - Parque Centenario,7
17670288BAEcobici,003 - ADUANA,18
17452538BAEcobici,171 - Pasteur,10
17503542BAEcobici,373 - Jorgelina De Simone,18
17685417BAEcobici,124 - UGARTECHE,0
17697511BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,22
17655555BAEcobici,101 - Fitz Roy,17
17676612BAEcobici,128 - PARQUE DEL BAJO,11
17616998BAEcobici,117 - HUMBERTO 1°,23
17501558BAEcobici,070 - ARAOZ,15
17496521BAEcobici,183 - VIRREY CEVALLOS,6
17678691BAEcobici,244 - UADE,14
17404585BAEcobici,151 - AIME PAINÉ,10
17425370BAEcobici,015 - AMENABAR,8
17613943BAEcobici,161 - Humahuaca,18
17647103BAEcobici,249 - Balbín,3
17613759BAEcobici,243 - PLAZOLETA CELEDONIO FLORES,18
17538927BAEcobici,156 - Plaza Alemania,17
17506735BAEcobici,085 - AGUERO,21
17384358BAEcobici,288 - SECRETARÍA DE DEPORTES,17
17431754BAEcobici,349 - Plaza Saenz Peña,18
17500451BAEcobici,033 - Facultad de Medicina,13
17382490BAEcobici,258 - Plaza J.J. Paso,15
17541009BAEcobici,227 -Club Ciudad de Buenos Aires,19
17375867BAEcobici,266 - PLAZA SABATTINI,0
17524544BAEcobici,061 - Ministerio de Economia,12
17494373BAEcobici,160 - Godoy Cruz y Libertador,19
17575191BAEcobici,144 - PUEYRREDÓN,18
17672021BAEcobici,008 - Congreso,22
17674050BAEcobici,128 - PARQUE DEL BAJO,7
17620955BAEcobici,140 - Las Casas,16
17546701BAEcobici,046 - Chile,8
17585486BAEcobici,383 - BOEDO Y VENEZUELA,16
17535037BAEcobici,059 - Coronel Diaz,11
17378025BAEcobici,101 - Fitz Roy,7
17687280BAEcobici,073 - Ruy Díaz de Guzmán,8
17602423BAEcobici,003 - ADUANA,19
17549914BAEcobici,346 - Plaza Zapiola,14
17643486BAEcobici,079 - AZUCENA VILLAFLOR,19
17481831BAEcobici,105 - PARQUE SAAVEDRA,16
17431964BAEcobici,041 - PARQUE PATRICIOS II,18
17619805BAEcobici,273 - Plazoleta Colombia,14
17604464BAEcobici,177 -PLANETARIO,23
17428102BAEcobici,147 - Constitución,13
17651757BAEcobici,027 - Montevideo,13
17647842BAEcobici,150 - RODRIGO BUENO,7
17641530BAEcobici,121 - YATAY,17
17546191BAEcobici,118 - MEXICO,8
17481005BAEcobici,325 - MEDRANO,15
17470557BAEcobici,014 - Pacifico,18
17654561BAEcobici,381 - Matienzo Y Arce,16
17616696BAEcobici,100 - Plaza Gurruchaga,22
17535317BAEcobici,184 - Pedro Echague,11
17619666BAEcobici,033 - Facultad de Medicina,13
17476182BAEcobici,107 - HOSPITAL GARRAHAN,7
17542645BAEcobici,285 - ESPINOSA,21
17422440BAEcobici,250 - Fleni,21
17471850BAEcobici,260 - SAN MIGUEL DE GARICOITS,19
